Date,Mosq
2014-08-24,48
2014-08-25,27
2014-08-26,37
2014-08-27,54
2014-08-28,54
2014-08-29,9
2014-08-30,24
2014-08-31,24
2014-09-01,14
2014-09-02,50
2014-09-03,55
2014-09-04,45
2014-09-05,6
2014-09-06,20
2014-09-07,24
2014-09-08,16
2014-09-09,13
2014-09-10,10
2014-09-11,23
2014-09-12,15
2014-09-13,26
2014-09-14,35
2014-09-15,20
2014-09-16,14
2014-09-17,14
2014-09-18,33
2014-09-19,25
2014-09-20,39
2014-09-21,35
2014-09-22,30
2014-09-23,33
2014-09-24,96
2014-09-25,68
2014-09-26,47
2014-09-27,60
2014-09-28,70
2014-09-29,134
2014-09-30,48
2014-10-01,60
2014-10-02,57
2014-10-03,25
2014-10-04,35
2014-10-05,32
2014-10-06,43
2014-10-07,27
2014-10-08,25
2014-10-09,26
2014-10-10,19
2014-10-11,24
2014-10-12,33
2014-10-13,24
2014-10-14,5
2014-10-15,23
2014-10-16,7
2014-10-17,9
2014-10-18,16
2014-10-19,11
2014-10-20,24
2014-10-21,15
2014-10-22,3
2014-10-23,8
2014-10-24,24
2014-10-25,24
2014-10-26,36
2014-10-27,18
2014-10-28,10
2014-10-29,7
2014-10-30,10
2014-10-31,25
2014-11-01,36
2014-11-02,20
2014-11-03,0
2014-11-04,12
